id,data,time_execution,model,pre,in,post,true_positives,true_negatives,false_positives,false_negatives,accuracy,recall,specificity,precision,npv,f1-score,balanced_accuracy,roc_auc,pr_auc,mcc,log_loss,cohen_kappa_score,fbeta_score,jaccard_score,hamming_loss,statistical_parity_difference,equalized_odds_difference,equal_opportunity_difference,average_odds_difference,error_rate_difference,average_abs_odds_difference,average_predictive_value_difference,generalized_equalized_odds_difference,false_positive_rate_difference,false_discovery_rate_difference,false_negative_rate_difference,false_omission_rate_difference,true_positive_rate_difference,between_all_groups_coefficient_of_variation,between_all_groups_generalized_entropy_index,between_group_generalized_entropy_index,between_all_groups_theil_index,between_group_coefficient_of_variation,between_group_theil_index,disparate_impact,error_rate_ratio,false_positive_rate_ratio,false_discovery_rate_ratio,false_negative_rate_ratio,false_omission_rate_ratio,generalized_entropy_index,differential_fairness_bias_amplification,tp_privileged,tp_unprivileged,tn_privileged,tn_unprivileged,fn_privileged,fn_unprivileged,fp_privileged,fp_unprivileged,accuracy_privileged,accuracy_unprivileged,recall_privileged,recall_unprivileged,specificity_privileged,specificity_unprivileged,precision_privileged,precision_unprivileged,npv_privileged,npv_unprivileged,selection_rate_privileged,selection_rate_unprivileged,false_positive_rate_privileged,false_positive_rate_unprivileged,false_negative_rate_privileged,false_negative_rate_unprivileged,false_discovery_rate_privileged,false_discovery_rate_uprivileged,false_omission_rate_privileged,false_omission_rate_uprivileged,error_rate_privileged,error_rate_unprivileged,ppv_privileged,ppv_unprivileged
8c7458fa-d750-42bb-86c4-6721d080f3f4,2025-09-20 21:27:06,48.82957124710083,xgboost,none,exponentiated_gradient,none,123,30,31,16,0.765,0.8848920863309353,0.4918032786885246,0.7987012987012987,0.6521739130434783,0.8395904436860068,0.6883476825097299,0.6883476825097299,0.7867644585630197,0.41211964581468935,8.47025854644253,0.4046110970357233,0.8661971830985915,0.7235294117647059,0.235,-0.084012539184953,0.12512820512820522,-0.12512820512820522,-0.06811965811965814,0.07711598746081505,0.06811965811965814,0.11410256410256406,0.0,-0.011111111111111072,0.00512820512820511,0.1251282051282051,0.23333333333333334,-0.12512820512820522,0.0429684950268401,0.0009231457824357914,0.0009231457824357914,0.0009370670255848096,0.0429684950268401,0.0009370670255848096,0.8940711462450592,1.3607038123167157,0.9782608695652175,1.0256410256410255,2.564102564102564,1.875,0.099242833964305,0.28779161418917365,92.0,31.0,22.0,8.0,8.0,8.0,23.0,8.0,0.7862068965517242,0.7090909090909091,0.92,0.7948717948717948,0.4888888888888889,0.5,0.8,0.7948717948717948,0.7333333333333333,0.5,0.7931034482758621,0.7090909090909091,0.5111111111111111,0.5,0.08,0.20512820512820512,0.2,0.20512820512820512,0.26666666666666666,0.5,0.21379310344827585,0.2909090909090909,0.8,0.7948717948717948
8fd49c8c-2c25-4324-80a5-ffb288d21d5b,2025-09-20 21:28:05,47.246915102005005,xgboost,none,exponentiated_gradient,reject_option_classification,123,31,30,16,0.77,0.8848920863309353,0.5081967213114754,0.803921568627451,0.6595744680851063,0.8424657534246576,0.6965444038212054,0.6965444038212054,0.7913838341091832,0.4268431848095061,8.290040279496946,0.4201437035169545,0.8674188998589563,0.727810650887574,0.23,-0.026959247648902784,0.09583333333333333,-0.08948717948717955,0.0031730769230768896,0.084012539184953,0.09266025641025644,0.09763026607538805,0.0,0.09583333333333333,0.03201219512195122,0.08948717948717949,0.2272727272727273,-0.08948717948717955,0.019360769070429756,0.0001874196894992547,0.0001874196894992547,0.00018866268493602338,0.019360769070429756,0.00018866268493602338,0.9650974025974026,1.4060606060606062,1.2053571428571428,1.170731707317073,1.9943019943019944,1.8333333333333335,0.09830552886715001,0.06476112749151208,91.0,32.0,24.0,7.0,9.0,7.0,21.0,9.0,0.7931034482758621,0.7090909090909091,0.91,0.8205128205128205,0.5333333333333333,0.4375,0.8125,0.7804878048780488,0.7272727272727273,0.5,0.7724137931034483,0.7454545454545455,0.4666666666666667,0.5625,0.09,0.1794871794871795,0.1875,0.21951219512195122,0.2727272727272727,0.5,0.2068965517241379,0.2909090909090909,0.8125,0.7804878048780488
36b9638e-b862-4776-b413-588514546984,2025-09-20 21:28:16,1.494769811630249,xgboost,none,grid_search,equalized_odds_postprocessing,107,33,28,32,0.7,0.7697841726618705,0.5409836065573771,0.7925925925925926,0.5076923076923077,0.781021897810219,0.6553838896096238,0.7886543224436845,0.8757754721080737,0.305481376837626,0.5753086427715571,0.30515344528083377,0.7742402315484804,0.6407185628742516,0.3,-0.0031347962382445305,0.029166666666666674,-0.0007692307692307443,-0.01496794871794871,-0.012539184952978122,0.01496794871794871,0.0178674114844328,0.0,-0.029166666666666674,-0.025096525096525074,0.000769230769230772,0.010638297872340441,-0.0007692307692307443,0.010283739997144646,5.287765416443629e-05,5.287765416443629e-05,5.306222550970356e-05,0.010283739997144646,5.306222550970356e-05,0.9953617810760668,0.958677685950413,0.9375,0.882882882882883,1.0033444816053512,1.0217391304347827,0.15597667638483967,-0.040801062060311866,77.0,30.0,24.0,9.0,23.0,9.0,21.0,7.0,0.696551724137931,0.7090909090909091,0.77,0.7692307692307693,0.5333333333333333,0.5625,0.7857142857142857,0.8108108108108109,0.5106382978723404,0.5,0.6758620689655173,0.6727272727272727,0.4666666666666667,0.4375,0.23,0.23076923076923078,0.21428571428571427,0.1891891891891892,0.48936170212765956,0.5,0.303448275862069,0.2909090909090909,0.7857142857142857,0.8108108108108109
0f21bb55-eddd-45d0-adff-25f0e02b1bb4,2025-09-20 21:28:27,1.7089970111846924,xgboost,none,grid_search,none,122,30,31,17,0.76,0.8776978417266187,0.4918032786885246,0.7973856209150327,0.6382978723404256,0.8356164383561644,0.6847505602075716,0.7886543224436845,0.8757754721080737,0.4012300324056954,0.5753086427715571,0.3949325601916047,0.8603667136812412,0.7176470588235294,0.24,-0.12727272727272732,0.15076923076923077,-0.15076923076923077,-0.12330128205128205,0.0702194357366771,0.12330128205128205,0.12092264678471576,0.0,-0.09583333333333333,-0.01770736253494873,0.15076923076923077,0.22413793103448276,-0.15076923076923077,0.06122189138489213,0.0018740599923717646,0.0018740599923717646,0.00191510308565983,0.06122189138489213,0.00191510308565983,0.8409090909090908,1.3181818181818181,0.8203125,0.9144144144144145,2.8846153846153846,1.8125,0.10267272250851604,0.4355383856345092,92.0,30.0,21.0,9.0,8.0,9.0,24.0,7.0,0.7793103448275862,0.7090909090909091,0.92,0.7692307692307693,0.4666666666666667,0.5625,0.7931034482758621,0.8108108108108109,0.7241379310344828,0.5,0.8,0.6727272727272727,0.5333333333333333,0.4375,0.08,0.23076923076923078,0.20689655172413793,0.1891891891891892,0.27586206896551724,0.5,0.2206896551724138,0.2909090909090909,0.7931034482758621,0.8108108108108109
6865820b-41e6-43ae-adea-e460ab8ccb37,2025-09-20 21:28:41,5.065011262893677,xgboost,none,grid_search,reject_option_classification,111,43,18,28,0.77,0.7985611510791367,0.7049180327868853,0.8604651162790697,0.6056338028169014,0.8283582089552238,0.751739591933011,0.7886543224436845,0.8757754721080737,0.4844286360107901,0.5753086427715571,0.4813394971248167,0.8102189781021898,0.7070063694267515,0.23,0.013166144200627006,0.10833333333333334,-0.04076923076923078,0.03378205128205128,0.05893416927899686,0.07455128205128206,0.03533259326977495,0.0,0.10833333333333334,0.03763440860215053,0.04076923076923078,0.1082995951417004,-0.04076923076923078,0.0029468026892581515,4.3418230447095365e-06,4.3418230447095365e-06,4.3461338701244326e-06,0.0029468026892581515,4.3461338701244326e-06,1.0205278592375366,1.2756598240469208,1.40625,1.2916666666666667,1.2145748987854252,1.296398891966759,0.12603878116343487,-0.023953241022493188,81.0,30.0,33.0,10.0,19.0,9.0,12.0,6.0,0.7862068965517242,0.7272727272727273,0.81,0.7692307692307693,0.7333333333333333,0.625,0.8709677419354839,0.8333333333333334,0.6346153846153846,0.5263157894736842,0.6413793103448275,0.6545454545454545,0.26666666666666666,0.375,0.19,0.23076923076923078,0.12903225806451613,0.16666666666666666,0.36538461538461536,0.47368421052631576,0.21379310344827585,0.2727272727272727,0.8709677419354839,0.8333333333333334
1d818aed-bf48-4491-95e1-fea1391c4bd8,2025-09-20 21:28:49,0.4029960632324219,xgboost,none,none,equalized_odds_postprocessing,109,35,26,30,0.72,0.7841726618705036,0.5737704918032787,0.8074074074074075,0.5384615384615384,0.7956204379562045,0.6789715768368911,0.7886543224436845,0.8757754721080737,0.35185426136705683,0.5753086427715571,0.3514765489287782,0.788712011577424,0.6606060606060606,0.28,-0.0031347962382445305,0.020769230769230762,-0.020769230769230762,-0.0027457264957264915,0.015047021943573657,0.01802350427350427,0.02893992559646058,0.0,0.015277777777777779,-0.004688361831218957,0.02076923076923079,0.05319148936170215,-0.020769230769230762,0.010283739997144646,5.287765416443629e-05,5.287765416443629e-05,5.306222550970356e-05,0.010283739997144646,5.306222550970356e-05,0.9953617810760668,1.0545454545454545,1.0361842105263157,0.9758179231863443,1.098901098901099,1.119047619047619,0.1455643481882549,-0.040801062060311866,79.0,30.0,26.0,9.0,21.0,9.0,19.0,7.0,0.7241379310344828,0.7090909090909091,0.79,0.7692307692307693,0.5777777777777777,0.5625,0.8061224489795918,0.8108108108108109,0.5531914893617021,0.5,0.6758620689655173,0.6727272727272727,0.4222222222222222,0.4375,0.21,0.23076923076923078,0.19387755102040816,0.1891891891891892,0.44680851063829785,0.5,0.27586206896551724,0.2909090909090909,0.8061224489795918,0.8108108108108109
2c3acbeb-c624-4429-b68c-57cf66acf3ac,2025-09-20 21:28:57,0.3754761219024658,xgboost,none,none,none,122,30,31,17,0.76,0.8776978417266187,0.4918032786885246,0.7973856209150327,0.6382978723404256,0.8356164383561644,0.6847505602075716,0.7886543224436845,0.8757754721080737,0.4012300324056954,0.5753086427715571,0.3949325601916047,0.8603667136812412,0.7176470588235294,0.24,-0.12727272727272732,0.15076923076923077,-0.15076923076923077,-0.12330128205128205,0.0702194357366771,0.12330128205128205,0.12092264678471576,0.0,-0.09583333333333333,-0.01770736253494873,0.15076923076923077,0.22413793103448276,-0.15076923076923077,0.06122189138489213,0.0018740599923717646,0.0018740599923717646,0.00191510308565983,0.06122189138489213,0.00191510308565983,0.8409090909090908,1.3181818181818181,0.8203125,0.9144144144144145,2.8846153846153846,1.8125,0.10267272250851604,0.4355383856345092,92.0,30.0,21.0,9.0,8.0,9.0,24.0,7.0,0.7793103448275862,0.7090909090909091,0.92,0.7692307692307693,0.4666666666666667,0.5625,0.7931034482758621,0.8108108108108109,0.7241379310344828,0.5,0.8,0.6727272727272727,0.5333333333333333,0.4375,0.08,0.23076923076923078,0.20689655172413793,0.1891891891891892,0.27586206896551724,0.5,0.2206896551724138,0.2909090909090909,0.7931034482758621,0.8108108108108109
a38cdb97-2e26-4794-b8aa-19a0e7225a9c,2025-09-20 21:29:11,4.537330627441406,xgboost,none,none,reject_option_classification,111,43,18,28,0.77,0.7985611510791367,0.7049180327868853,0.8604651162790697,0.6056338028169014,0.8283582089552238,0.751739591933011,0.7886543224436845,0.8757754721080737,0.4844286360107901,0.5753086427715571,0.4813394971248167,0.8102189781021898,0.7070063694267515,0.23,0.013166144200627006,0.10833333333333334,-0.04076923076923078,0.03378205128205128,0.05893416927899686,0.07455128205128206,0.03533259326977495,0.0,0.10833333333333334,0.03763440860215053,0.04076923076923078,0.1082995951417004,-0.04076923076923078,0.0029468026892581515,4.3418230447095365e-06,4.3418230447095365e-06,4.3461338701244326e-06,0.0029468026892581515,4.3461338701244326e-06,1.0205278592375366,1.2756598240469208,1.40625,1.2916666666666667,1.2145748987854252,1.296398891966759,0.12603878116343487,-0.023953241022493188,81.0,30.0,33.0,10.0,19.0,9.0,12.0,6.0,0.7862068965517242,0.7272727272727273,0.81,0.7692307692307693,0.7333333333333333,0.625,0.8709677419354839,0.8333333333333334,0.6346153846153846,0.5263157894736842,0.6413793103448275,0.6545454545454545,0.26666666666666666,0.375,0.19,0.23076923076923078,0.12903225806451613,0.16666666666666666,0.36538461538461536,0.47368421052631576,0.21379310344827585,0.2727272727272727,0.8709677419354839,0.8333333333333334
c7dcdfa1-918b-4dca-9050-5666048e06a8,2025-09-20 21:30:00,40.46402549743652,xgboost,reweighing,exponentiated_gradient,equalized_odds_postprocessing,116,29,32,23,0.725,0.8345323741007195,0.47540983606557374,0.7837837837837838,0.5576923076923077,0.808362369337979,0.6549711050831466,0.6683571175846208,0.7758331399396612,0.32532730366670287,9.010913347279288,0.3233267716535433,0.8238636363636364,0.6783625730994152,0.275,0.007523510971786829,0.05138888888888893,-0.019487179487179485,0.015950854700854722,0.021943573667711602,0.035438034188034206,0.037194222163569435,0.0,0.05138888888888893,0.004558924093913841,0.019487179487179485,0.07894736842105265,-0.019487179487179485,0.005089931917719243,1.2953703463508547e-05,1.2953703463508547e-05,1.297596612118649e-05,0.005089931917719243,1.297596612118649e-05,1.0101954120645709,1.0815850815850816,1.1005434782608696,1.0212089077412514,1.1217948717948718,1.1875,0.12498569171951207,-0.03784235318315976,84.0,32.0,22.0,7.0,16.0,7.0,23.0,9.0,0.7310344827586207,0.7090909090909091,0.84,0.8205128205128205,0.4888888888888889,0.4375,0.7850467289719626,0.7804878048780488,0.5789473684210527,0.5,0.7379310344827587,0.7454545454545455,0.5111111111111111,0.5625,0.16,0.1794871794871795,0.21495327102803738,0.21951219512195122,0.42105263157894735,0.5,0.2689655172413793,0.2909090909090909,0.7850467289719626,0.7804878048780488
b064741e-aa70-4b7d-9b8e-8d5ee1c1ad50,2025-09-20 21:31:09,60.111719608306885,xgboost,reweighing,exponentiated_gradient,none,124,28,33,15,0.76,0.8920863309352518,0.45901639344262296,0.7898089171974523,0.6511627906976745,0.8378378378378379,0.6755513621889374,0.6755513621889373,0.7795777390826193,0.39347981907023305,8.650476813388115,0.3827954223993828,0.8695652173913043,0.7209302325581395,0.24,-0.02946708463949843,0.06384615384615389,-0.06384615384615389,-0.017339743589743606,0.04514106583072097,0.04650641025641028,0.07797419971333017,0.0,0.029166666666666674,0.005590062111801242,0.06384615384615386,0.16153846153846158,-0.06384615384615389,0.020032851309411622,0.0002006575657924975,0.0002006575657924975,0.00020203549440328045,0.020032851309411622,0.00020203549440328045,0.9628458498023715,1.1983471074380163,1.0546875,1.0267857142857142,1.7094017094017095,1.5384615384615385,0.09759279521925755,0.08712091872702277,91.0,33.0,21.0,7.0,9.0,6.0,24.0,9.0,0.7724137931034483,0.7272727272727273,0.91,0.8461538461538461,0.4666666666666667,0.4375,0.7913043478260869,0.7857142857142857,0.7,0.5384615384615384,0.7931034482758621,0.7636363636363637,0.5333333333333333,0.5625,0.09,0.15384615384615385,0.20869565217391303,0.21428571428571427,0.3,0.46153846153846156,0.22758620689655173,0.2727272727272727,0.7913043478260869,0.7857142857142857
dcc89fa7-00a2-4455-93e5-f526ab513b7b,2025-09-20 21:32:01,42.27650284767151,xgboost,reweighing,exponentiated_gradient,reject_option_classification,121,28,33,18,0.745,0.8705035971223022,0.45901639344262296,0.7857142857142857,0.6086956521739131,0.825938566552901,0.6647599952824625,0.6647599952824625,0.773967112024666,0.3605079180983851,9.191131614224874,0.3539397010387636,0.852112676056338,0.7034883720930233,0.255,-0.03385579937304073,0.11388888888888893,-0.1051282051282052,0.004380341880341865,0.09968652037617554,0.10950854700854706,0.10928297770651535,0.0,0.11388888888888893,0.04036261601554067,0.10512820512820512,0.2589285714285714,-0.1051282051282052,0.022135285316858717,0.0002449854280293706,0.0002449854280293706,0.0002468483000414648,0.022135285316858717,0.0002468483000414648,0.9565567176186646,1.4380165289256197,1.2228260869565217,1.1983032873806998,2.051282051282051,1.8285714285714285,0.10789616008653322,0.09506647698684123,90.0,31.0,22.0,6.0,10.0,8.0,23.0,10.0,0.7724137931034483,0.6727272727272727,0.9,0.7948717948717948,0.4888888888888889,0.375,0.7964601769911505,0.7560975609756098,0.6875,0.42857142857142855,0.7793103448275862,0.7454545454545455,0.5111111111111111,0.625,0.1,0.20512820512820512,0.20353982300884957,0.24390243902439024,0.3125,0.5714285714285714,0.22758620689655173,0.32727272727272727,0.7964601769911505,0.7560975609756098
ca6d5686-cd0f-4e80-9ffc-be6a717034e1,2025-09-20 21:32:11,1.5180814266204834,xgboost,reweighing,grid_search,equalized_odds_postprocessing,108,34,27,31,0.71,0.7769784172661871,0.5573770491803278,0.8,0.5230769230769231,0.7883211678832117,0.6671777332232575,0.7886543224436845,0.8757754721080737,0.3286678191023414,0.5753086427715571,0.32831499710480594,0.7814761215629522,0.6506024096385542,0.29,-0.0031347962382445305,0.010769230769230753,-0.010769230769230753,-0.008856837606837586,0.0012539184952977678,0.008856837606837586,0.023403668540446676,0.0,-0.00694444444444442,-0.01489244346387203,0.010769230769230781,0.03191489361702127,-0.010769230769230753,0.010283739997144646,5.287765416443629e-05,5.287765416443629e-05,5.306222550970356e-05,0.010283739997144646,5.306222550970356e-05,0.9953617810760668,1.0043290043290043,0.984375,0.9270270270270271,1.048951048951049,1.0681818181818181,0.15077051228654728,-0.040801062060311866,78.0,30.0,25.0,9.0,22.0,9.0,20.0,7.0,0.7103448275862069,0.7090909090909091,0.78,0.7692307692307693,0.5555555555555556,0.5625,0.7959183673469388,0.8108108108108109,0.5319148936170213,0.5,0.6758620689655173,0.6727272727272727,0.4444444444444444,0.4375,0.22,0.23076923076923078,0.20408163265306123,0.1891891891891892,0.46808510638297873,0.5,0.2896551724137931,0.2909090909090909,0.7959183673469388,0.8108108108108109
e5879b02-0816-43c3-a769-82a536bf2f19,2025-09-20 21:32:21,1.3599936962127686,xgboost,reweighing,grid_search,none,122,30,31,17,0.76,0.8776978417266187,0.4918032786885246,0.7973856209150327,0.6382978723404256,0.8356164383561644,0.6847505602075716,0.7886543224436845,0.8757754721080737,0.4012300324056954,0.5753086427715571,0.3949325601916047,0.8603667136812412,0.7176470588235294,0.24,-0.12727272727272732,0.15076923076923077,-0.15076923076923077,-0.12330128205128205,0.0702194357366771,0.12330128205128205,0.12092264678471576,0.0,-0.09583333333333333,-0.01770736253494873,0.15076923076923077,0.22413793103448276,-0.15076923076923077,0.06122189138489213,0.0018740599923717646,0.0018740599923717646,0.00191510308565983,0.06122189138489213,0.00191510308565983,0.8409090909090908,1.3181818181818181,0.8203125,0.9144144144144145,2.8846153846153846,1.8125,0.10267272250851604,0.4355383856345092,92.0,30.0,21.0,9.0,8.0,9.0,24.0,7.0,0.7793103448275862,0.7090909090909091,0.92,0.7692307692307693,0.4666666666666667,0.5625,0.7931034482758621,0.8108108108108109,0.7241379310344828,0.5,0.8,0.6727272727272727,0.5333333333333333,0.4375,0.08,0.23076923076923078,0.20689655172413793,0.1891891891891892,0.27586206896551724,0.5,0.2206896551724138,0.2909090909090909,0.7931034482758621,0.8108108108108109
d730d335-7e6e-406f-8f4f-ec46b486ebf0,2025-09-20 21:32:36,4.546281099319458,xgboost,reweighing,grid_search,reject_option_classification,111,43,18,28,0.77,0.7985611510791367,0.7049180327868853,0.8604651162790697,0.6056338028169014,0.8283582089552238,0.751739591933011,0.7886543224436845,0.8757754721080737,0.4844286360107901,0.5753086427715571,0.4813394971248167,0.8102189781021898,0.7070063694267515,0.23,0.013166144200627006,0.10833333333333334,-0.04076923076923078,0.03378205128205128,0.05893416927899686,0.07455128205128206,0.03533259326977495,0.0,0.10833333333333334,0.03763440860215053,0.04076923076923078,0.1082995951417004,-0.04076923076923078,0.0029468026892581515,4.3418230447095365e-06,4.3418230447095365e-06,4.3461338701244326e-06,0.0029468026892581515,4.3461338701244326e-06,1.0205278592375366,1.2756598240469208,1.40625,1.2916666666666667,1.2145748987854252,1.296398891966759,0.12603878116343487,-0.023953241022493188,81.0,30.0,33.0,10.0,19.0,9.0,12.0,6.0,0.7862068965517242,0.7272727272727273,0.81,0.7692307692307693,0.7333333333333333,0.625,0.8709677419354839,0.8333333333333334,0.6346153846153846,0.5263157894736842,0.6413793103448275,0.6545454545454545,0.26666666666666666,0.375,0.19,0.23076923076923078,0.12903225806451613,0.16666666666666666,0.36538461538461536,0.47368421052631576,0.21379310344827585,0.2727272727272727,0.8709677419354839,0.8333333333333334
bac5edf8-7123-4b15-9c76-707e8060f2a7,2025-09-20 21:32:43,0.3399670124053955,xgboost,reweighing,none,equalized_odds_postprocessing,118,30,31,21,0.74,0.8489208633093526,0.4918032786885246,0.7919463087248322,0.5882352941176471,0.8194444444444445,0.6703620709989386,0.8009199198018634,0.8784591469192675,0.3599125594250379,0.5728295234133955,0.35715168747682036,0.8368794326241135,0.6941176470588235,0.26,0.0006269592476488839,0.011111111111111072,-0.0038461538461538325,-0.007478632478632452,-0.007523510971786829,0.007478632478632452,0.02050351745473694,0.0,-0.011111111111111072,-0.017841011743450763,0.0038461538461538602,0.02316602316602312,-0.0038461538461538325,0.007998464442238585,3.19877167168775e-05,3.19877167168775e-05,3.2074359202702364e-05,0.007998464442238585,3.2074359202702364e-05,1.0008417508417509,0.9712918660287081,0.9782608695652175,0.9162248144220573,1.0256410256410258,1.057142857142857,0.11678004535147384,-0.04803436665383232,85.0,33.0,22.0,8.0,15.0,6.0,23.0,8.0,0.7379310344827587,0.7454545454545455,0.85,0.8461538461538461,0.4888888888888889,0.5,0.7870370370370371,0.8048780487804879,0.5945945945945946,0.5714285714285714,0.7448275862068966,0.7454545454545455,0.5111111111111111,0.5,0.15,0.15384615384615385,0.21296296296296297,0.1951219512195122,0.40540540540540543,0.42857142857142855,0.26206896551724135,0.2545454545454545,0.7870370370370371,0.8048780487804879
1e2199ef-1d5f-41bf-9f34-4d7bcc15be27,2025-09-20 21:32:51,0.3389616012573242,xgboost,reweighing,none,none,123,31,30,16,0.77,0.8848920863309353,0.5081967213114754,0.803921568627451,0.6595744680851063,0.8424657534246576,0.6965444038212054,0.8009199198018634,0.8784591469192675,0.4268431848095061,0.5728295234133955,0.4201437035169545,0.8674188998589563,0.727810650887574,0.23,-0.05203761755485892,0.07361111111111107,-0.05384615384615388,-0.06372863247863247,0.008777429467084596,0.06372863247863247,0.05801991150442476,0.0,-0.07361111111111107,-0.02853982300884958,0.05384615384615385,0.08750000000000002,-0.05384615384615388,0.02982604964906295,0.000444796618834184,0.000444796618834184,0.00044938995590511176,0.02982604964906295,0.00044938995590511176,0.9332260659694288,1.0385674931129474,0.8559782608695653,0.859782608695652,1.5384615384615385,1.28,0.09830552886715,0.16175785148551358,90.0,33.0,22.0,9.0,10.0,6.0,23.0,7.0,0.7724137931034483,0.7636363636363637,0.9,0.8461538461538461,0.4888888888888889,0.5625,0.7964601769911505,0.825,0.6875,0.6,0.7793103448275862,0.7272727272727273,0.5111111111111111,0.4375,0.1,0.15384615384615385,0.20353982300884957,0.175,0.3125,0.4,0.22758620689655173,0.23636363636363633,0.7964601769911505,0.825
eb3e815e-1c0f-478e-b045-c9ef5d561ba1,2025-09-20 21:33:03,5.463621377944946,xgboost,reweighing,none,reject_option_classification,108,47,14,31,0.775,0.7769784172661871,0.7704918032786885,0.8852459016393442,0.6025641025641025,0.8275862068965517,0.7737351102724378,0.8009199198018634,0.8784591469192675,0.5167798860107249,0.5728295234133955,0.5077663530956027,0.7964601769911505,0.7058823529411765,0.225,-0.01379310344827589,0.11249999999999999,-0.08205128205128209,0.015224358974358948,0.09090909090909094,0.09727564102564104,0.04623279342380468,0.0,0.11249999999999999,0.050391556009533545,0.08205128205128204,0.14285714285714285,-0.08205128205128209,0.01621546616429715,0.00013147067146273284,0.00013147067146273284,0.00013219862516638633,0.01621546616429715,0.00013219862516638633,0.9775280898876404,1.4545454545454548,1.5625,1.4983164983164985,1.4102564102564101,1.4,0.13005763086386563,-0.018567412046016418,80.0,28.0,36.0,11.0,20.0,11.0,9.0,5.0,0.8,0.7090909090909091,0.8,0.717948717948718,0.8,0.6875,0.898876404494382,0.8484848484848485,0.6428571428571429,0.5,0.6137931034482759,0.6,0.2,0.3125,0.2,0.28205128205128205,0.10112359550561797,0.15151515151515152,0.35714285714285715,0.5,0.19999999999999996,0.2909090909090909,0.898876404494382,0.8484848484848485
